panoan_tacanan;Panoan Tacanan;;;;;;;;;;;;;;;;;;;;;;;;x
harakmbut_katukinan;Harakmbut Katukinan;;;;;;;;;;;;;;;;;;;;;;;;x
angara_group;Angara Group;;;;;;;;;;;;;;;;;;;;;;;;x
pukina_group;Pukina Group;;;;;;;;;;;;;;;;;;;;;;;;x
uru_chipaya_group;Uru Chipaya Group;;;;;;;;;;;;;;;;;;;;;;;;x
chapacuran_group;Chapacuran Group;;;;;;;;;;;;;;;;;;;;;;;;x
atacaman_diaguitan_group;Atacaman Diaguitan Group;;;;;;;;;;;;;;;;;;;;;;;;x
itonama_group;Itonama Group;;;;;;;;;;;;;;;;;;;;;;;;x
movima_group;Movima Group;;;;;;;;;;;;;;;;;;;;;;;;x
chiquito_group;Chiquito Group;;;;;;;;;;;;;;;;;;;;;;;;x
shucuru_payacu_group;Shucuru Payacu Group;;;;;;;;;;;;;;;;;;;;;;;;x
nambikwara_group;Nambikwara Group;;;;;;;;;;;;;;;;;;;;;;;;x
zamucoan_group;Zamucoan Group;;;;;;;;;;;;;;;;;;;;;;;;x
lengua_group;Lengua Group;;;;;;;;;;;;;;;;;;;;;;;;x
guaykuruan;Guaykuruan;;;;;;;;;;;;;;;;;;;;;;;;x
matacoan;Matacoan;;;;;;;;;;;;;;;;;;;;;;;;x
lule_vilela;Lule Vilela;;;;;;;;;;;;;;;;;;;;;;;;x
huarpe_comechingon;Huarpe Comechingon;;;;;;;;;;;;;;;;;;;;;;;;x
araucanian;Araucanian;;;;;;;;;;;;;;;;;;;;;;;;x
fuegian_group;Fuegian Group;;;;;;;;;;;;;;;;;;;;;;;;x
charruan_group;Charruan Group;;;;;;;;;;;;;;;;;;;;;;;;x
chon_group;Chon Group;;;;;;;;;;;;;;;;;;;;;;;;x
muskogean;Muskogean;;;;;;;;;;;;;;;;;;;;;;;;x
gulf_group;Gulf Group;;;;;;;;;;;;;;;;;;;;;;;;x
caddoan_group;Caddoan Group;;;;;;;;;;;;;;;;;;;;;;;;x
timucua_group;Timucua Group;;;;;;;;;;;;;;;;;;;;;;;;x
everglades_group;Everglades Group;;;;;;;;;;;;;;;;;;;;;;;;x
ays_group;Ays Group;;;;;;;;;;;;;;;;;;;;;;;;x
yuchi_group;Yuchi Group;;;;;;;;;;;;;;;;;;;;;;;;x
misumalpa_group;Misumalpa Group;;;;;;;;;;;;;;;;;;;;;;;;x
lenka_group;Lenka Group;;;;;;;;;;;;;;;;;;;;;;;;x
xincan_group;Xincan Group;;;;;;;;;;;;;;;;;;;;;;;;x
salish_group;Salish Group;;;;;;;;;;;;;;;;;;;;;;;;x
zuni_group;Zuni Group;;;;;;;;;;;;;;;;;;;;;;;;x
keres_group;Keres Group;;;;;;;;;;;;;;;;;;;;;;;;x
wakashan_group;Wakashan Group;;;;;;;;;;;;;;;;;;;;;;;;x
yuki_wappo_group;Yuki Wappo Group;;;;;;;;;;;;;;;;;;;;;;;;x
chumash_group;Chumash Group;;;;;;;;;;;;;;;;;;;;;;;;x
cuitlatec_group;Cuitlatec Group;;;;;;;;;;;;;;;;;;;;;;;;x
wave_group;Wave Group;;;;;;;;;;;;;;;;;;;;;;;;x
yuracare_group;Yuracare Group;;;;;;;;;;;;;;;;;;;;;;;;x
tarascan_group;Tarascan Group;;;;;;;;;;;;;;;;;;;;;;;;x
totozoquean;Totozoquean;;;;;;;;;;;;;;;;;;;;;;;;x
mayan_group;Mayan Group;;;;;;;;;;;;;;;;;;;;;;;;x
shashtan;Shashtan;;;;;;;;;;;;;;;;;;;;;;;;x
cochimi;Cochimi;;;;;;;;;;;;;;;;;;;;;;;;x
oto_manguean;Oto Manguean;;;;;;;;;;;;;;;;;;;;;;;;x
uto_nahuatl;Uto Nahuatl;;;;;;;;;;;;;;;;;;;;;;;;x
austro_asiatic;Austro Asiatic;;;;;;;;;;;;;;;;;;;;;;;;x
navkh_group;Navkh Group;;;;;;;;;;;;;;;;;;;;;;;;x
cushitic_group;Cushitic Group;;;;;;;;;;;;;;;;;;;;;;;;x
chadic_languages;Chadic Languages;;;;;;;;;;;;;;;;;;;;;;;;x
eastern_south_semetic;Eastern South Semetic;;;;;;;;;;;;;;;;;;;;;;;;x
caspian_caucasian;Caspian Caucasian;;;;;;;;;;;;;;;;;;;;;;;;x
pontic_caucasian;Pontic Caucasian;;;;;;;;;;;;;;;;;;;;;;;;x
kartvelian;Kartvelian;;;;;;;;;;;;;;;;;;;;;;;;x
chukotko-kamchatkan;Chukotkan-Kamchatkan;;;;;;;;;;;;;;;;;;;;;;;;x
selkup;Selkup;;;;;;;;;;;;;;;;;;;;;;;;x
eastern_finnic;Eastern Finnic;;;;;;;;;;;;;;;;;;;;;;;;x
western_finnic;Western Finnic;;;;;;;;;;;;;;;;;;;;;;;;x
kordali;Kordali;;;;;;;;;;;;;;;;;;;;;;;;x
laki;Laki;;;;;;;;;;;;;;;;;;;;;;;;x
khuzi;Khuzi;;;;;;;;;;;;;;;;;;;;;;;;x
bandari;Bandari;;;;;;;;;;;;;;;;;;;;;;;;x
uzbek;Özbeg;;;;;;;;;;;;;;;;;;;;;;;;x
chaharmahali;Chaharmahali;;;;;;;;;;;;;;;;;;;;;;;;x
tsezic;Tsezic;;;;;;;;;;;;;;;;;;;;;;;;x
andi;Andi;;;;;;;;;;;;;;;;;;;;;;;;x
khinalug;Khinalug;;;;;;;;;;;;;;;;;;;;;;;;x
budukh_kryts;Budukh-Kryts;;;;;;;;;;;;;;;;;;;;;;;;x
rutul;Rutul;;;;;;;;;;;;;;;;;;;;;;;;x
tsakhur;Tsakhur;;;;;;;;;;;;;;;;;;;;;;;;x
aghul;Aghul;;;;;;;;;;;;;;;;;;;;;;;;x
tabasaran;Tabasaran;;;;;;;;;;;;;;;;;;;;;;;;x
lak_cauc;Lak;;;;;;;;;;;;;;;;;;;;;;;;x
qara_kirgiz;Qara Kirghiz;;;;;;;;;;;;;;;;;;;;;;;;x
kirgiz;Kirghiz;;;;;;;;;;;;;;;;;;;;;;;;x
neo_parthian;Neo-Pahlawi;;;;;;;;;;;;;;;;;;;;;;;;x
classical_persian;Classical Persian;;;;;;;;;;;;;;;;;;;;;;;;x
thracian;Thracian;;;;;;;;;;;;;;;;;;;;;;;;x
gypsy;Romanes;;;;;;;;;;;;;;;;;;;;;;;;x
arvanitika;Arvanitika;;;;;;;;;;;;;;;;;;;;;;;;x
aromanian;Aromanian;;;;;;;;;;;;;;;;;;;;;;;;x
megleno_romanian;Mogleno-Romanian;;;;;;;;;;;;;;;;;;;;;;;;x
istro_romanian;Istro-Romanian;;;;;;;;;;;;;;;;;;;;;;;;x 
shirvani;Shirvani;;;;;;;;;;;;;;;;;;;;;;;;x
parsik;Parsik;;;;;;;;;;;;;;;;;;;;;;;;x
alemannic;Alemannic;;;;;;;;;;;;;;;;;;;;;;;;x
thuringian;Thuringian;;;;;;;;;;;;;;;;;;;;;;;;x
rhine_meuse_franconian;Rhine-Meuse Franconian;;;;;;;;;;;;;;;;;;;;;;;;x
central_franconian;Central Franconian;;;;;;;;;;;;;;;;;;;;;;;;x
upper_franconian;Upper Franconian;;;;;;;;;;;;;;;;;;;;;;;;x
kamas;Kamassian;;;;;;;;;;;;;;;;;;;;;;;;x
polesian;Poleshuk;;;;;;;;;;;;;;;;;;;;;;;;x
rusyn;Rusnak;;;;;;;;;;;;;;;;;;;;;;;;x
south_estonian;South Estonian;;;;;;;;;;;;;;;;;;;;;;;;x
livonian;Livonian;;;;;;;;;;;;;;;;;;;;;;;;x
votic;Votic;;;;;;;;;;;;;;;;;;;;;;;;x
ludic;Ludic;;;;;;;;;;;;;;;;;;;;;;;;x
eastern_sami;Eastern Lappish;;;;;;;;;;;;;;;;;;;;;;;;x
sami;Western Lappish;;;;;;;;;;;;;;;;;;;;;;;;x
savonian;Savonian;;;;;;;;;;;;;;;;;;;;;;;;x
erzya;Erzya;;;;;;;;;;;;;;;;;;;;;;;;x
bashkir;Bashkir;;;;;;;;;;;;;;;;;;;;;;;;x
teleut;Teleut;;;;;;;;;;;;;;;;;;;;;;;;x
khakass;Khakassian;;;;;;;;;;;;;;;;;;;;;;;;x
soyot;Soyot;;;;;;;;;;;;;;;;;;;;;;;;x
evenki;Tungus;;;;;;;;;;;;;;;;;;;;;;;;x
oroqen;Oroqen;;;;;;;;;;;;;;;;;;;;;;;;x
nanai;Nanai;;;;;;;;;;;;;;;;;;;;;;;;x
udihe;Udihe;;;;;;;;;;;;;;;;;;;;;;;;x
oroch;Oroch;;;;;;;;;;;;;;;;;;;;;;;;x
ulch;Ulch;;;;;;;;;;;;;;;;;;;;;;;;x
negidal;Negidal;;;;;;;;;;;;;;;;;;;;;;;;x
siberian;Nivkh;;;;;;;;;;;;;;;;;;;;;;;;x
orok;Orok;;;;;;;;;;;;;;;;;;;;;;;;x
yakut;Sakha;;;;;;;;;;;;;;;;;;;;;;;;x
gothic;Gothic;;;;;;;;;;;;;;;;;;;;;;;;x
gagauz;Gagauz;;;;;;;;;;;;;;;;;;;;;;;;x
khwarazm_turkic;Khwarazm Turkic;;;;;;;;;;;;;;;;;;;;;;;;x
khwarazm_persian;Khwarazmi;;;;;;;;;;;;;;;;;;;;;;;;x
khorasani_persian;Eastern Persian;;;;;;;;;;;;;;;;;;;;;;;;x
dehgani;Dehqani;;;;;;;;;;;;;;;;;;;;;;;;x
aimaqi;Aimaqi;;;;;;;;;;;;;;;;;;;;;;;;x
hazaragi;Hazaragi;;;;;;;;;;;;;;;;;;;;;;;;x
dehwari;Dehwari;;;;;;;;;;;;;;;;;;;;;;;;x
sistani;Sistani;;;;;;;;;;;;;;;;;;;;;;;;x
kohestani;Kohestani;;;;;;;;;;;;;;;;;;;;;;;;x
bassari;Bassari;;;;;;;;;;;;;;;;;;;;;;;;x
khotani;Raskumi;;;;;;;;;;;;;;;;;;;;;;;;x
uighur;Kashgarlik;;;;;;;;;;;;;;;;;;;;;;;;x
sivandi;Sivandi;;;;;;;;;;;;;;;;;;;;;;;;x
khuri;Khuri;;;;;;;;;;;;;;;;;;;;;;;;x
afshar;Afshar;;;;;;;;;;;;;;;;;;;;;;;;x
aynallu;Äynallu;;;;;;;;;;;;;;;;;;;;;;;;x
dhivethi;Dhivethi;;;;;;;;;;;;;;;;;;;;;;;;x
vedda;Vedda;;;;;;;;;;;;;;;;;;;;;;;;x
kafiri;Kafiri;;;;;;;;;;;;;;;;;;;;;;;;x
kamkatavari;Kâmkata-vari;;;;;;;;;;;;;;;;;;;;;;;;x
vasivari;Vasi-vari;;;;;;;;;;;;;;;;;;;;;;;;x
ashkunu;Âshkunu;;;;;;;;;;;;;;;;;;;;;;;;x
tregami;Tregami;;;;;;;;;;;;;;;;;;;;;;;;x
zamyaki;Zamyaki;;;;;;;;;;;;;;;;;;;;;;;;x
waigali;Waigali;;;;;;;;;;;;;;;;;;;;;;;;x
indo_aryan;Indo-Aryan;;;;;;;;;;;;;;;;;;;;;;;;x
kashmiri;Kashmiri;;;;;;;;;;;;;;;;;;;;;;;;x
shina;Shina;;;;;;;;;;;;;;;;;;;;;;;;x
brokskat;Brokskat;;;;;;;;;;;;;;;;;;;;;;;;x
kundal_shahi;Kundal Shahi;;;;;;;;;;;;;;;;;;;;;;;;x
ushojo;Ushojo;;;;;;;;;;;;;;;;;;;;;;;;x
kalkoti;Kalkoti;;;;;;;;;;;;;;;;;;;;;;;;x
palula;Palula;;;;;;;;;;;;;;;;;;;;;;;;x
savi;Savi;;;;;;;;;;;;;;;;;;;;;;;;x
kalasha;Kalasha;;;;;;;;;;;;;;;;;;;;;;;;x
khowar;Khowar;;;;;;;;;;;;;;;;;;;;;;;;x
kohistani;Kohistani;;;;;;;;;;;;;;;;;;;;;;;;x
pashai;Pashayi;;;;;;;;;;;;;;;;;;;;;;;;x
kunar;Kunar;;;;;;;;;;;;;;;;;;;;;;;;x
nepali;Khas;;;;;;;;;;;;;;;;;;;;;;;;x
jumla;Jumli;;;;;;;;;;;;;;;;;;;;;;;;x
dotyali;Dotyali;;;;;;;;;;;;;;;;;;;;;;;;x
kumaoni;Kumaoni;;;;;;;;;;;;;;;;;;;;;;;;x
lahul_lolar;Lahul Lolar;;;;;;;;;;;;;;;;;;;;;;;;x
chambeali;Chambeali;;;;;;;;;;;;;;;;;;;;;;;;x
mahasu;Mahasu;;;;;;;;;;;;;;;;;;;;;;;;x
kulvi;Kulvi;;;;;;;;;;;;;;;;;;;;;;;;x
mandeali;Mandeali;;;;;;;;;;;;;;;;;;;;;;;;x
bilaspuri;Bilaspuri;;;;;;;;;;;;;;;;;;;;;;;;x
gaddi;Gaddi;;;;;;;;;;;;;;;;;;;;;;;;x
chinali;Chinali;;;;;;;;;;;;;;;;;;;;;;;;x
bhattiyali;Bhattiyali;;;;;;;;;;;;;;;;;;;;;;;;x
churahi;Churahi;;;;;;;;;;;;;;;;;;;;;;;;x
pangwali;Pangwali;;;;;;;;;;;;;;;;;;;;;;;;x
bhadrawahi;Bhadrawahi;;;;;;;;;;;;;;;;;;;;;;;;x
dogri;Dogri;;;;;;;;;;;;;;;;;;;;;;;;x
kangri;Kangri;;;;;;;;;;;;;;;;;;;;;;;;x
katkari;Katkari;;;;;;;;;;;;;;;;;;;;;;;;x
konkani;Konkani;;;;;;;;;;;;;;;;;;;;;;;;x
dungar_varli;Dungar-Varli;;;;;;;;;;;;;;;;;;;;;;;;x
deccan_marathi;Dakkhani Marathi;;;;;;;;;;;;;;;;;;;;;;;;x
samvedi;Samvedi;;;;;;;;;;;;;;;;;;;;;;;;x
varhadi_nagpuri;Varhadi;;;;;;;;;;;;;;;;;;;;;;;;x
phudagi;Phudagi;;;;;;;;;;;;;;;;;;;;;;;;x
andh;Andh;;;;;;;;;;;;;;;;;;;;;;;;x
sinhala;Sinhala;;;;;;;;;;;;;;;;;;;;;;;;x
vedda;Vedda;;;;;;;;;;;;;;;;;;;;;;;;x
dhivehi;Dhivehi;;;;;;;;;;;;;;;;;;;;;;;;x
domaaki;Domaaki;;;;;;;;;;;;;;;;;;;;;;;;x
domari;Domari;;;;;;;;;;;;;;;;;;;;;;;;x
lomavren;Lomavren;;;;;;;;;;;;;;;;;;;;;;;;x
sindi;Sindhi;;;;;;;;;;;;;;;;;;;;;;;;x
kutchi;Kutchi;;;;;;;;;;;;;;;;;;;;;;;;x
luwati;Luwati;;;;;;;;;;;;;;;;;;;;;;;;x
kholosi;Kholosi;;;;;;;;;;;;;;;;;;;;;;;;x
memoni;Memoni;;;;;;;;;;;;;;;;;;;;;;;;x
lasi;Lasi;;;;;;;;;;;;;;;;;;;;;;;;x
jadgali;Jadgali;;;;;;;;;;;;;;;;;;;;;;;;x
sindhi_bhil;Sindhi Bhil;;;;;;;;;;;;;;;;;;;;;;;;x
khetrani;Khetrani;;;;;;;;;;;;;;;;;;;;;;;;x
sarakai;Multani;;;;;;;;;;;;;;;;;;;;;;;;x
inku;Inku;;;;;;;;;;;;;;;;;;;;;;;;x
pothwari;Pothwari;;;;;;;;;;;;;;;;;;;;;;;;x
hindko;Hindko;;;;;;;;;;;;;;;;;;;;;;;;x
sansi;Sansi;;;;;;;;;;;;;;;;;;;;;;;;x
dulbi;Dulbi;;;;;;;;;;;;;;;;;;;;;;;;x
saurashtra;Saurashtra;;;;;;;;;;;;;;;;;;;;;;;;x
aer;Aer;;;;;;;;;;;;;;;;;;;;;;;;x
kochi_koli;Kochi Koli;;;;;;;;;;;;;;;;;;;;;;;;x
vaghri;Vaghri;;;;;;;;;;;;;;;;;;;;;;;;x
wadiyara_kholi;Wadiyara Koli;;;;;;;;;;;;;;;;;;;;;;;;x
bagri;Bagri;;;;;;;;;;;;;;;;;;;;;;;;x
jandavra;Jandavra;;;;;;;;;;;;;;;;;;;;;;;;x
dhatki;Dhatki;;;;;;;;;;;;;;;;;;;;;;;;x
merwari;Merwari;;;;;;;;;;;;;;;;;;;;;;;;x
mewari;Mewari;;;;;;;;;;;;;;;;;;;;;;;;x
kanjari;Kanjari;;;;;;;;;;;;;;;;;;;;;;;;x
gade_lohar;Gade Lohar;;;;;;;;;;;;;;;;;;;;;;;;x
godwari;Godwari;;;;;;;;;;;;;;;;;;;;;;;;x
gujari;Gujari;;;;;;;;;;;;;;;;;;;;;;;;x
marwari;Marwari;;;;;;;;;;;;;;;;;;;;;;;;x
mewati;Mewati;;;;;;;;;;;;;;;;;;;;;;;;x
parya;Parya;;;;;;;;;;;;;;;;;;;;;;;;x
shekawati;Shekawati;;;;;;;;;;;;;;;;;;;;;;;;x
kabutra;Kabutra;;;;;;;;;;;;;;;;;;;;;;;;x
bhaya;Bhaya;;;;;;;;;;;;;;;;;;;;;;;;x
goaria;Goaria;;;;;;;;;;;;;;;;;;;;;;;;x
lambadi;Lambadi;;;;;;;;;;;;;;;;;;;;;;;;x
parkari_koli;Parkari Koli;;;;;;;;;;;;;;;;;;;;;;;;x
malvi;Malvi;;;;;;;;;;;;;;;;;;;;;;;;x
nimadi;Nimadi;;;;;;;;;;;;;;;;;;;;;;;;x
bauria;Bauria;;;;;;;;;;;;;;;;;;;;;;;;x
wagri;Wagri;;;;;;;;;;;;;;;;;;;;;;;;x
dungra_bhil;Dungra Bhil;;;;;;;;;;;;;;;;;;;;;;;;x
noiri;Noiri;;;;;;;;;;;;;;;;;;;;;;;;x
vasavi;Vasavi;;;;;;;;;;;;;;;;;;;;;;;;x
bhili;Bhili;;;;;;;;;;;;;;;;;;;;;;;;x
chodri;Chodri;;;;;;;;;;;;;;;;;;;;;;;;x
dhodia_kukna;Dhodia-Kukna;;;;;;;;;;;;;;;;;;;;;;;;x
gamit;Gamit;;;;;;;;;;;;;;;;;;;;;;;;x
garasia_bhil;Garasia Bhil;;;;;;;;;;;;;;;;;;;;;;;;x
mawchi;Mawchi;;;;;;;;;;;;;;;;;;;;;;;;x
pardhi;Pardhi;;;;;;;;;;;;;;;;;;;;;;;;x
bhilali;Bhilali;;;;;;;;;;;;;;;;;;;;;;;;x
nahali_baglani;Nahali-Baglani;;;;;;;;;;;;;;;;;;;;;;;;x
pauri_bareli;Pauri Bareli;;;;;;;;;;;;;;;;;;;;;;;;x
rathwi_bareli;Rathwi Bareli;;;;;;;;;;;;;;;;;;;;;;;;x
palya_bareli;Palya Bareli;;;;;;;;;;;;;;;;;;;;;;;;x
rathawi;Rathawi;;;;;;;;;;;;;;;;;;;;;;;;x
vaagri_booli;Vaagri Booli;;;;;;;;;;;;;;;;;;;;;;;;x
dhanki;Dhanki;;;;;;;;;;;;;;;;;;;;;;;;x
khandeshi;Khandeshi;;;;;;;;;;;;;;;;;;;;;;;;x
od_language;Od;;;;;;;;;;;;;;;;;;;;;;;;x
ghera;Ghera;;;;;;;;;;;;;;;;;;;;;;;;x
gurgula;Gurgula;;;;;;;;;;;;;;;;;;;;;;;;x
haryanvi;Haryanvi;;;;;;;;;;;;;;;;;;;;;;;;x
dakkhani;Dakkhani;;;;;;;;;;;;;;;;;;;;;;;;x
braj;Braj;;;;;;;;;;;;;;;;;;;;;;;;x
kannauji;Kannauji;;;;;;;;;;;;;;;;;;;;;;;;x
bundeli;Bundeli;;;;;;;;;;;;;;;;;;;;;;;;x
awadhi;Awadhi;;;;;;;;;;;;;;;;;;;;;;;;x
bagheli;Bagheli;;;;;;;;;;;;;;;;;;;;;;;;x
cchattisgarhi;Chhattisgarhi;;;;;;;;;;;;;;;;;;;;;;;;x
powari;Powari;;;;;;;;;;;;;;;;;;;;;;;;x
bhojpuri;Bhojpuri;;;;;;;;;;;;;;;;;;;;;;;;x
magahi;Magahi;;;;;;;;;;;;;;;;;;;;;;;;x
khortha;Khortha;;;;;;;;;;;;;;;;;;;;;;;;x
maithili;Maithili;;;;;;;;;;;;;;;;;;;;;;;;x
angika;Angika;;;;;;;;;;;;;;;;;;;;;;;;x
sadri;Sadri;;;;;;;;;;;;;;;;;;;;;;;;x
panchpargania;Panchpargania;;;;;;;;;;;;;;;;;;;;;;;;x
kumali;Kumali;;;;;;;;;;;;;;;;;;;;;;;;x
darai;Darai;;;;;;;;;;;;;;;;;;;;;;;;x
bote;Bote;;;;;;;;;;;;;;;;;;;;;;;;x
dhanwar;Dhanwar;;;;;;;;;;;;;;;;;;;;;;;;x
tharu;Tharu;;;;;;;;;;;;;;;;;;;;;;;;x
halbi;Halbi;;;;;;;;;;;;;;;;;;;;;;;;x
bhatri;Bhatri;;;;;;;;;;;;;;;;;;;;;;;;x
bhunjia;Bhunjia;;;;;;;;;;;;;;;;;;;;;;;;x
kamar;Kamar;;;;;;;;;;;;;;;;;;;;;;;;x
nahari;Nahari;;;;;;;;;;;;;;;;;;;;;;;;x
oriya;Oriya;;;;;;;;;;;;;;;;;;;;;;;;x
sambalpuri;Sambalpuri;;;;;;;;;;;;;;;;;;;;;;;;x
bodo_parja;Bodo Parja;;;;;;;;;;;;;;;;;;;;;;;;x
reli;Reli;;;;;;;;;;;;;;;;;;;;;;;;x
kupia;Kupia;;;;;;;;;;;;;;;;;;;;;;;;x
adivasi_oriya;Adivasi Oriya;;;;;;;;;;;;;;;;;;;;;;;;x
surjapuri;Surjapuri;;;;;;;;;;;;;;;;;;;;;;;;x
kamtapuri;Kamtapuri;;;;;;;;;;;;;;;;;;;;;;;;x
naga_pidgin;Naga Pidgin;;;;;;;;;;;;;;;;;;;;;;;;x
assamese;Ahomiya;;;;;;;;;;;;;;;;;;;;;;;;x
bengali;Bangla;;;;;;;;;;;;;;;;;;;;;;;;x
noakhaila;Noakhailla;;;;;;;;;;;;;;;;;;;;;;;;x
citainga;Citainga;;;;;;;;;;;;;;;;;;;;;;;;x
rohingya;Rohingya;;;;;;;;;;;;;;;;;;;;;;;;x
chakma;Chakma;;;;;;;;;;;;;;;;;;;;;;;;x
tangchangya;Tangchangya;;;;;;;;;;;;;;;;;;;;;;;;x
hajong;Hajong;;;;;;;;;;;;;;;;;;;;;;;;x
sylheti;Sylheti;;;;;;;;;;;;;;;;;;;;;;;;x
bishnupriya_manipuri;Bishnupriya Manipuri;;;;;;;;;;;;;;;;;;;;;;;;x
mal_paharia;Mal Paharia;;;;;;;;;;;;;;;;;;;;;;;;x
lodhi;Lodhi;;;;;;;;;;;;;;;;;;;;;;;;x
kharia_thar;Kharia Thar;;;;;;;;;;;;;;;;;;;;;;;;x
kurmukar;Kurmukar;;;;;;;;;;;;;;;;;;;;;;;;x
kalto;Kalto;;;;;;;;;;;;;;;;;;;;;;;;x
kusunda;Kusunda;;;;;;;;;;;;;;;;;;;;;;;;x
humla;Humla;;;;;;;;;;;;;;;;;;;;;;;;x
dolpo;Dolpo;;;;;;;;;;;;;;;;;;;;;;;;x
tichurong;Tichurong;;;;;;;;;;;;;;;;;;;;;;;;x
mugom;Mugom;;;;;;;;;;;;;;;;;;;;;;;;x
lowa;Lowa;;;;;;;;;;;;;;;;;;;;;;;;x
nubri;Nubri;;;;;;;;;;;;;;;;;;;;;;;;x
gyalsumda;Gyalsumda;;;;;;;;;;;;;;;;;;;;;;;;x
kyirong;Kyirong;;;;;;;;;;;;;;;;;;;;;;;;x
tsum;Tsum;;;;;;;;;;;;;;;;;;;;;;;;x
yolmo;Yolmo;;;;;;;;;;;;;;;;;;;;;;;;x
kagate;Kagate;;;;;;;;;;;;;;;;;;;;;;;;x
jirel;Jirel;;;;;;;;;;;;;;;;;;;;;;;;x
sherpa;Sherpa;;;;;;;;;;;;;;;;;;;;;;;;x
lhomi;Lhomi;;;;;;;;;;;;;;;;;;;;;;;;x
thudam;Thudam;;;;;;;;;;;;;;;;;;;;;;;;x
walungge;Walungge;;;;;;;;;;;;;;;;;;;;;;;;x
chocangacakha;Chocangacakha;;;;;;;;;;;;;;;;;;;;;;;;x
layapkha;Layapkha;;;;;;;;;;;;;;;;;;;;;;;;x
lunanakha;Lunanakha;;;;;;;;;;;;;;;;;;;;;;;;x
groma;Groma;;;;;;;;;;;;;;;;;;;;;;;;x
drenjongke;Drenjongke;;;;;;;;;;;;;;;;;;;;;;;;x
lakha;Lakha;;;;;;;;;;;;;;;;;;;;;;;;x
khamba;Khamba;;;;;;;;;;;;;;;;;;;;;;;;x
brokpake;Brokpake;;;;;;;;;;;;;;;;;;;;;;;;x
brokkat;Brokkat;;;;;;;;;;;;;;;;;;;;;;;;x
balti;Balti;;;;;;;;;;;;;;;;;;;;;;;;x
purgi;Purgi;;;;;;;;;;;;;;;;;;;;;;;;x
zangskari;Zangskari;;;;;;;;;;;;;;;;;;;;;;;;x
byangskat;Byangskat;;;;;;;;;;;;;;;;;;;;;;;;x
ladakhi;Ladakhi;;;;;;;;;;;;;;;;;;;;;;;;x
bhodi_kinnauri;Bhodi Kinnauri;;;;;;;;;;;;;;;;;;;;;;;;x
spiti;Spiti;;;;;;;;;;;;;;;;;;;;;;;;x
lahuli;Lahuli;;;;;;;;;;;;;;;;;;;;;;;;x
olekha;Olekha;;;;;;;;;;;;;;;;;;;;;;;;x
dakpakha;Dakpakha;;;;;;;;;;;;;;;;;;;;;;;;x
dzalakha;Dzalakha;;;;;;;;;;;;;;;;;;;;;;;;x
bumthangkha;Bumthangkha;;;;;;;;;;;;;;;;;;;;;;;;x
khengkha;Khengkha;;;;;;;;;;;;;;;;;;;;;;;;x
kurtopkha;Kurtopkha;;;;;;;;;;;;;;;;;;;;;;;;x
chalikha;Chalikha;;;;;;;;;;;;;;;;;;;;;;;;x
nyenkha;Nyenkha;;;;;;;;;;;;;;;;;;;;;;;;x
tshangla;Tshangla;;;;;;;;;;;;;;;;;;;;;;;;x
ghale;Ghale;;;;;;;;;;;;;;;;;;;;;;;;x
kaike;Kaike;;;;;;;;;;;;;;;;;;;;;;;;x
gorkha_tamang;Gorkha Tamang;;;;;;;;;;;;;;;;;;;;;;;;x
gurung;Gurung;;;;;;;;;;;;;;;;;;;;;;;;x
manange;Manange;;;;;;;;;;;;;;;;;;;;;;;;x
nar_phu;Nar Phu;;;;;;;;;;;;;;;;;;;;;;;;x
thakali;Thakali;;;;;;;;;;;;;;;;;;;;;;;;x
chantyal;Chantyal;;;;;;;;;;;;;;;;;;;;;;;;x
seke;Seke;;;;;;;;;;;;;;;;;;;;;;;;x
tamang;Tamang;;;;;;;;;;;;;;;;;;;;;;;;x
kinnauri;Kinnauri;;;;;;;;;;;;;;;;;;;;;;;;x
chitkuli;Chitkuli;;;;;;;;;;;;;;;;;;;;;;;;x
kanashi;Kanashi;;;;;;;;;;;;;;;;;;;;;;;;x
jangshung;Jangshung;;;;;;;;;;;;;;;;;;;;;;;;x
shumcho;Shumcho;;;;;;;;;;;;;;;;;;;;;;;;x
pattani;Pattani;;;;;;;;;;;;;;;;;;;;;;;;x
tinani;Tinani;;;;;;;;;;;;;;;;;;;;;;;;x
bunan;Bunan;;;;;;;;;;;;;;;;;;;;;;;;x
rongpa;Rongpa;;;;;;;;;;;;;;;;;;;;;;;;x
sunam;Sunam;;;;;;;;;;;;;;;;;;;;;;;;x
rangkas;Rangkas;;;;;;;;;;;;;;;;;;;;;;;;x
balti;Balti;;;;;;;;;;;;;;;;;;;;;;;;x
darmiya;Darmiya;;;;;;;;;;;;;;;;;;;;;;;;x
byangsi;Byangsi;;;;;;;;;;;;;;;;;;;;;;;;x
chaudangsi;Chaudangsi;;;;;;;;;;;;;;;;;;;;;;;;x
bugun;Bugun;;;;;;;;;;;;;;;;;;;;;;;;x
puroik;Puroik;;;;;;;;;;;;;;;;;;;;;;;;x
chug;Chug;;;;;;;;;;;;;;;;;;;;;;;;x
lish;Lish;;;;;;;;;;;;;;;;;;;;;;;;x
sartang;Sartang;;;;;;;;;;;;;;;;;;;;;;;;x
sherdukpen;Sherdukpen;;;;;;;;;;;;;;;;;;;;;;;;x
mrung;Mrung;;;;;;;;;;;;;;;;;;;;;;;;x
